-58.125000,4.625000,64.625000,138.875000,0.000000,0.000000,0.000000,4.000000,
-6.750000,-23.625000,79.875000,0.000000,0.000000,0.000000,0.000000,3.000000,
206.437500,30.187500,-115.750000,-4.812500,-7.312500,0.000000,0.000000,5.000000,
380.625000,417.000000,209.812500,78.375000,220.312500,156.375000,0.000000,6.000000,
-73.500000,-70.250000,29.500000,55.750000,0.000000,0.000000,0.000000,4.000000,
-25.125000,-37.625000,-13.375000,68.625000,0.000000,0.000000,0.000000,4.000000,
86.750000,8.000000,21.500000,0.000000,0.000000,0.000000,0.000000,3.000000,
43.750000,58.250000,6.750000,44.250000,0.000000,0.000000,0.000000,4.000000,
-2.937500,26.125000,13.937500,14.875000,-89.500000,0.000000,0.000000,5.000000,
32.937500,37.312500,63.875000,-3.000000,41.375000,0.000000,0.000000,5.000000,
7.000000,-10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,
-67.875000,-118.187500,30.250000,-99.437500,67.750000,0.000000,0.000000,5.000000,
-157.687500,-234.187500,-175.500000,165.937500,24.000000,309.937500,0.000000,6.000000,
55.625000,-68.875000,30.375000,20.375000,0.000000,0.000000,0.000000,4.000000,
67.250000,-27.750000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,
288.000000,55.312500,218.062500,342.750000,321.562500,-10.687500,0.000000,6.000000,
-273.750000,-578.437500,-38.062500,-351.937500,-192.562500,-275.250000,0.000000,6.000000,
-89.812500,1.125000,55.187500,-63.875000,22.375000,0.000000,0.000000,5.000000,
75.500000,64.250000,109.250000,16.500000,0.000000,0.000000,0.000000,4.000000,
